seq,event_ts,ingest_ts,facility_id,txn_type,sku,qty,shipment_ref,dock_door
58,2026-01-05T17:00:00.000Z,2026-01-05T17:08:00.000Z,DC_SAT,pick,SKU_CHIP,40,,
59,2026-01-05T17:00:00.000Z,2026-01-05T17:04:00.000Z,DC_SAT,pick,SKU_COLA,57,,
60,2026-01-05T17:00:00.000Z,2026-01-05T17:08:00.000Z,DC_SAT,pick,SKU_BAR,25,,
58,2026-01-05T17:00:00.000Z,2026-01-05T17:01:00.000Z,DC_OKC,pick,SKU_CHIP,31,,
59,2026-01-05T17:00:00.000Z,2026-01-05T17:06:00.000Z,DC_OKC,pick,SKU_COLA,44,,
60,2026-01-05T17:00:00.000Z,2026-01-05T17:06:00.000Z,DC_OKC,pick,SKU_BAR,20,,
61,2026-01-05T17:00:00.000Z,2026-01-05T17:05:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,469,SHIP-24,
62,2026-01-05T17:00:00.000Z,2026-01-05T17:05:00.000Z,DC_DAL,ship_confirm,SKU_COLA,669,SHIP-25,
63,2026-01-05T17:00:00.000Z,2026-01-05T17:03:00.000Z,DC_DAL,ship_confirm,SKU_BAR,301,SHIP-26,
61,2026-01-05T17:00:00.000Z,2026-01-05T17:00:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,433,SHIP-27,
62,2026-01-05T17:00:00.000Z,2026-01-05T17:07:00.000Z,DC_HOU,ship_confirm,SKU_COLA,618,SHIP-28,
63,2026-01-05T17:00:00.000Z,2026-01-05T17:05:00.000Z,DC_HOU,ship_confirm,SKU_BAR,278,SHIP-29,
61,2026-01-05T17:00:00.000Z,2026-01-05T17:05:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,324,SHIP-30,
62,2026-01-05T17:00:00.000Z,2026-01-05T17:04:00.000Z,DC_SAT,ship_confirm,SKU_COLA,463,SHIP-31,
63,2026-01-05T17:00:00.000Z,2026-01-05T17:02:00.000Z,DC_SAT,ship_confirm,SKU_BAR,209,SHIP-32,
61,2026-01-05T17:00:00.000Z,2026-01-05T17:03:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,252,SHIP-33,
62,2026-01-05T17:00:00.000Z,2026-01-05T17:02:00.000Z,DC_OKC,ship_confirm,SKU_COLA,360,SHIP-34,
63,2026-01-05T17:00:00.000Z,2026-01-05T17:07:00.000Z,DC_OKC,ship_confirm,SKU_BAR,162,SHIP-35,
64,2026-01-05T18:00:00.000Z,2026-01-05T18:02:00.000Z,DC_DAL,pick,SKU_CHIP,46,,
65,2026-01-05T18:00:00.000Z,2026-01-05T18:03:00.000Z,DC_DAL,pick,SKU_COLA,65,,
66,2026-01-05T18:00:00.000Z,2026-01-05T18:03:00.000Z,DC_DAL,pick,SKU_BAR,29,,
64,2026-01-05T18:00:00.000Z,2026-01-05T18:03:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
65,2026-01-05T18:00:00.000Z,2026-01-05T18:03:00.000Z,DC_HOU,pick,SKU_COLA,60,,
66,2026-01-05T18:00:00.000Z,2026-01-05T18:07:00.000Z,DC_HOU,pick,SKU_BAR,27,,
64,2026-01-05T18:00:00.000Z,2026-01-05T18:03:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
65,2026-01-05T18:00:00.000Z,2026-01-05T18:07:00.000Z,DC_SAT,pick,SKU_COLA,45,,
66,2026-01-05T18:00:00.000Z,2026-01-05T18:03:00.000Z,DC_SAT,pick,SKU_BAR,20,,
64,2026-01-05T18:00:00.000Z,2026-01-05T18:00:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
65,2026-01-05T18:00:00.000Z,2026-01-05T18:04:00.000Z,DC_OKC,pick,SKU_COLA,35,,
66,2026-01-05T18:00:00.000Z,2026-01-05T18:05:00.000Z,DC_OKC,pick,SKU_BAR,16,,
1,2026-01-05T18:00:00.000Z,2026-01-05T18:02:00.000Z,PLANT_DAL,receipt,SKU_CHIP,9000,RUN-SKU_CHIP-0,
2,2026-01-05T18:00:00.000Z,2026-01-05T18:08:00.000Z,PLANT_DAL,receipt,SKU_COLA,12000,RUN-SKU_COLA-14,
3,2026-01-05T18:00:00.000Z,2026-01-05T18:00:00.000Z,PLANT_DAL,receipt,SKU_BAR,6000,RUN-SKU_BAR-28,
67,2026-01-05T19:00:00.000Z,2026-01-05T19:01:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
68,2026-01-05T19:00:00.000Z,2026-01-05T19:01:00.000Z,DC_DAL,pick,SKU_COLA,65,,
69,2026-01-05T19:00:00.000Z,2026-01-05T19:01:00.000Z,DC_DAL,pick,SKU_BAR,29,,
67,2026-01-05T19:00:00.000Z,2026-01-05T19:07:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
68,2026-01-05T19:00:00.000Z,2026-01-05T19:01:00.000Z,DC_HOU,pick,SKU_COLA,60,,
69,2026-01-05T19:00:00.000Z,2026-01-05T19:01:00.000Z,DC_HOU,pick,SKU_BAR,27,,
67,2026-01-05T19:00:00.000Z,2026-01-05T19:03:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
68,2026-01-05T19:00:00.000Z,2026-01-05T19:08:00.000Z,DC_SAT,pick,SKU_COLA,45,,
69,2026-01-05T19:00:00.000Z,2026-01-05T19:00:00.000Z,DC_SAT,pick,SKU_BAR,20,,
67,2026-01-05T19:00:00.000Z,2026-01-05T19:06:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
68,2026-01-05T19:00:00.000Z,2026-01-05T19:05:00.000Z,DC_OKC,pick,SKU_COLA,35,,
69,2026-01-05T19:00:00.000Z,2026-01-05T19:07:00.000Z,DC_OKC,pick,SKU_BAR,16,,
70,2026-01-05T20:00:00.000Z,2026-01-05T20:05:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
71,2026-01-05T20:00:00.000Z,2026-01-05T20:02:00.000Z,DC_DAL,pick,SKU_COLA,65,,
72,2026-01-05T20:00:00.000Z,2026-01-05T20:04:00.000Z,DC_DAL,pick,SKU_BAR,29,,
70,2026-01-05T20:00:00.000Z,2026-01-05T20:03:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
71,2026-01-05T20:00:00.000Z,2026-01-05T20:00:00.000Z,DC_HOU,pick,SKU_COLA,60,,
72,2026-01-05T20:00:00.000Z,2026-01-05T20:05:00.000Z,DC_HOU,pick,SKU_BAR,27,,
70,2026-01-05T20:00:00.000Z,2026-01-05T20:03:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
71,2026-01-05T20:00:00.000Z,2026-01-05T20:05:00.000Z,DC_SAT,pick,SKU_COLA,45,,
72,2026-01-05T20:00:00.000Z,2026-01-05T20:01:00.000Z,DC_SAT,pick,SKU_BAR,20,,
70,2026-01-05T20:00:00.000Z,2026-01-05T20:08:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
71,2026-01-05T20:00:00.000Z,2026-01-05T20:08:00.000Z,DC_OKC,pick,SKU_COLA,35,,
72,2026-01-05T20:00:00.000Z,2026-01-05T20:03:00.000Z,DC_OKC,pick,SKU_BAR,16,,
73,2026-01-05T21:00:00.000Z,2026-01-05T21:04:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
74,2026-01-05T21:00:00.000Z,2026-01-05T21:02:00.000Z,DC_DAL,pick,SKU_COLA,65,,
75,2026-01-05T21:00:00.000Z,2026-01-05T21:01:00.000Z,DC_DAL,pick,SKU_BAR,29,,
73,2026-01-05T21:00:00.000Z,2026-01-05T21:02:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
74,2026-01-05T21:00:00.000Z,2026-01-05T21:08:00.000Z,DC_HOU,pick,SKU_COLA,60,,
75,2026-01-05T21:00:00.000Z,2026-01-05T21:08:00.000Z,DC_HOU,pick,SKU_BAR,27,,
73,2026-01-05T21:00:00.000Z,2026-01-05T21:08:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
74,2026-01-05T21:00:00.000Z,2026-01-05T21:05:00.000Z,DC_SAT,pick,SKU_COLA,45,,
75,2026-01-05T21:00:00.000Z,2026-01-05T21:03:00.000Z,DC_SAT,pick,SKU_BAR,20,,
73,2026-01-05T21:00:00.000Z,2026-01-05T21:02:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
74,2026-01-05T21:00:00.000Z,2026-01-05T21:06:00.000Z,DC_OKC,pick,SKU_COLA,35,,
75,2026-01-05T21:00:00.000Z,2026-01-05T21:03:00.000Z,DC_OKC,pick,SKU_BAR,16,,
76,2026-01-05T22:00:00.000Z,2026-01-05T22:06:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
77,2026-01-05T22:00:00.000Z,2026-01-05T22:07:00.000Z,DC_DAL,pick,SKU_COLA,65,,
78,2026-01-05T22:00:00.000Z,2026-01-05T22:07:00.000Z,DC_DAL,pick,SKU_BAR,29,,
76,2026-01-05T22:00:00.000Z,2026-01-05T22:00:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
77,2026-01-05T22:00:00.000Z,2026-01-05T22:03:00.000Z,DC_HOU,pick,SKU_COLA,60,,
78,2026-01-05T22:00:00.000Z,2026-01-05T22:08:00.000Z,DC_HOU,pick,SKU_BAR,27,,
76,2026-01-05T22:00:00.000Z,2026-01-05T22:01:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
77,2026-01-05T22:00:00.000Z,2026-01-05T22:01:00.000Z,DC_SAT,pick,SKU_COLA,45,,
78,2026-01-05T22:00:00.000Z,2026-01-05T22:00:00.000Z,DC_SAT,pick,SKU_BAR,20,,
76,2026-01-05T22:00:00.000Z,2026-01-05T22:07:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
77,2026-01-05T22:00:00.000Z,2026-01-05T22:01:00.000Z,DC_OKC,pick,SKU_COLA,35,,
78,2026-01-05T22:00:00.000Z,2026-01-05T22:00:00.000Z,DC_OKC,pick,SKU_BAR,16,,
79,2026-01-05T23:00:00.000Z,2026-01-05T23:08:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
80,2026-01-05T23:00:00.000Z,2026-01-05T23:02:00.000Z,DC_DAL,pick,SKU_COLA,65,,
81,2026-01-05T23:00:00.000Z,2026-01-05T23:02:00.000Z,DC_DAL,pick,SKU_BAR,29,,
79,2026-01-05T23:00:00.000Z,2026-01-05T23:01:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
80,2026-01-05T23:00:00.000Z,2026-01-05T23:07:00.000Z,DC_HOU,pick,SKU_COLA,60,,
81,2026-01-05T23:00:00.000Z,2026-01-05T23:06:00.000Z,DC_HOU,pick,SKU_BAR,27,,
79,2026-01-05T23:00:00.000Z,2026-01-05T23:02:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
80,2026-01-05T23:00:00.000Z,2026-01-05T23:04:00.000Z,DC_SAT,pick,SKU_COLA,45,,
81,2026-01-05T23:00:00.000Z,2026-01-05T23:02:00.000Z,DC_SAT,pick,SKU_BAR,20,,
79,2026-01-05T23:00:00.000Z,2026-01-05T23:00:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
80,2026-01-05T23:00:00.000Z,2026-01-05T23:01:00.000Z,DC_OKC,pick,SKU_COLA,35,,
81,2026-01-05T23:00:00.000Z,2026-01-05T23:03:00.000Z,DC_OKC,pick,SKU_BAR,16,,
82,2026-01-05T23:00:00.000Z,2026-01-05T23:05:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,273,SHIP-36,
83,2026-01-05T23:00:00.000Z,2026-01-05T23:08:00.000Z,DC_DAL,ship_confirm,SKU_COLA,390,SHIP-37,
84,2026-01-05T23:00:00.000Z,2026-01-05T23:05:00.000Z,DC_DAL,ship_confirm,SKU_BAR,176,SHIP-38,
82,2026-01-05T23:00:00.000Z,2026-01-05T23:08:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,252,SHIP-39,
83,2026-01-05T23:00:00.000Z,2026-01-05T23:08:00.000Z,DC_HOU,ship_confirm,SKU_COLA,360,SHIP-40,
84,2026-01-05T23:00:00.000Z,2026-01-05T23:02:00.000Z,DC_HOU,ship_confirm,SKU_BAR,162,SHIP-41,
82,2026-01-05T23:00:00.000Z,2026-01-05T23:03:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,189,SHIP-42,
83,2026-01-05T23:00:00.000Z,2026-01-05T23:07:00.000Z,DC_SAT,ship_confirm,SKU_COLA,270,SHIP-43,
84,2026-01-05T23:00:00.000Z,2026-01-05T23:06:00.000Z,DC_SAT,ship_confirm,SKU_BAR,122,SHIP-44,
82,2026-01-05T23:00:00.000Z,2026-01-05T23:06:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,147,SHIP-45,
83,2026-01-05T23:00:00.000Z,2026-01-05T23:07:00.000Z,DC_OKC,ship_confirm,SKU_COLA,210,SHIP-46,
84,2026-01-05T23:00:00.000Z,2026-01-05T23:00:00.000Z,DC_OKC,ship_confirm,SKU_BAR,95,SHIP-47,
85,2026-01-06T00:00:00.000Z,2026-01-06T00:03:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
86,2026-01-06T00:00:00.000Z,2026-01-06T00:00:00.000Z,DC_DAL,pick,SKU_COLA,65,,
87,2026-01-06T00:00:00.000Z,2026-01-06T00:02:00.000Z,DC_DAL,pick,SKU_BAR,29,,
85,2026-01-06T00:00:00.000Z,2026-01-06T00:05:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
86,2026-01-06T00:00:00.000Z,2026-01-06T00:07:00.000Z,DC_HOU,pick,SKU_COLA,60,,
87,2026-01-06T00:00:00.000Z,2026-01-06T00:02:00.000Z,DC_HOU,pick,SKU_BAR,27,,
85,2026-01-06T00:00:00.000Z,2026-01-06T00:02:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
86,2026-01-06T00:00:00.000Z,2026-01-06T00:00:00.000Z,DC_SAT,pick,SKU_COLA,45,,
87,2026-01-06T00:00:00.000Z,2026-01-06T00:05:00.000Z,DC_SAT,pick,SKU_BAR,20,,
85,2026-01-06T00:00:00.000Z,2026-01-06T00:07:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
86,2026-01-06T00:00:00.000Z,2026-01-06T00:02:00.000Z,DC_OKC,pick,SKU_COLA,35,,
87,2026-01-06T00:00:00.000Z,2026-01-06T00:02:00.000Z,DC_OKC,pick,SKU_BAR,16,,
88,2026-01-06T01:00:00.000Z,2026-01-06T01:04:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
89,2026-01-06T01:00:00.000Z,2026-01-06T01:01:00.000Z,DC_DAL,pick,SKU_COLA,65,,
90,2026-01-06T01:00:00.000Z,2026-01-06T01:05:00.000Z,DC_DAL,pick,SKU_BAR,29,,
88,2026-01-06T01:00:00.000Z,2026-01-06T01:01:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
89,2026-01-06T01:00:00.000Z,2026-01-06T01:04:00.000Z,DC_HOU,pick,SKU_COLA,60,,
90,2026-01-06T01:00:00.000Z,2026-01-06T01:08:00.000Z,DC_HOU,pick,SKU_BAR,27,,
88,2026-01-06T01:00:00.000Z,2026-01-06T01:08:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
89,2026-01-06T01:00:00.000Z,2026-01-06T01:08:00.000Z,DC_SAT,pick,SKU_COLA,45,,
90,2026-01-06T01:00:00.000Z,2026-01-06T01:02:00.000Z,DC_SAT,pick,SKU_BAR,20,,
88,2026-01-06T01:00:00.000Z,2026-01-06T01:03:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
89,2026-01-06T01:00:00.000Z,2026-01-06T01:08:00.000Z,DC_OKC,pick,SKU_COLA,35,,
90,2026-01-06T01:00:00.000Z,2026-01-06T01:00:00.000Z,DC_OKC,pick,SKU_BAR,16,,
91,2026-01-06T02:00:00.000Z,2026-01-06T02:07:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
92,2026-01-06T02:00:00.000Z,2026-01-06T02:06:00.000Z,DC_DAL,pick,SKU_COLA,65,,
93,2026-01-06T02:00:00.000Z,2026-01-06T02:01:00.000Z,DC_DAL,pick,SKU_BAR,29,,
91,2026-01-06T02:00:00.000Z,2026-01-06T02:03:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
92,2026-01-06T02:00:00.000Z,2026-01-06T02:03:00.000Z,DC_HOU,pick,SKU_COLA,60,,
93,2026-01-06T02:00:00.000Z,2026-01-06T02:05:00.000Z,DC_HOU,pick,SKU_BAR,27,,
91,2026-01-06T02:00:00.000Z,2026-01-06T02:02:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
92,2026-01-06T02:00:00.000Z,2026-01-06T02:08:00.000Z,DC_SAT,pick,SKU_COLA,45,,
93,2026-01-06T02:00:00.000Z,2026-01-06T02:03:00.000Z,DC_SAT,pick,SKU_BAR,20,,
91,2026-01-06T02:00:00.000Z,2026-01-06T02:04:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
92,2026-01-06T02:00:00.000Z,2026-01-06T02:08:00.000Z,DC_OKC,pick,SKU_COLA,35,,
93,2026-01-06T02:00:00.000Z,2026-01-06T02:05:00.000Z,DC_OKC,pick,SKU_BAR,16,,
94,2026-01-06T03:00:00.000Z,2026-01-06T03:03:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
95,2026-01-06T03:00:00.000Z,2026-01-06T03:08:00.000Z,DC_DAL,pick,SKU_COLA,65,,
96,2026-01-06T03:00:00.000Z,2026-01-06T03:03:00.000Z,DC_DAL,pick,SKU_BAR,29,,
94,2026-01-06T03:00:00.000Z,2026-01-06T03:06:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
95,2026-01-06T03:00:00.000Z,2026-01-06T03:02:00.000Z,DC_HOU,pick,SKU_COLA,60,,
96,2026-01-06T03:00:00.000Z,2026-01-06T03:04:00.000Z,DC_HOU,pick,SKU_BAR,27,,
94,2026-01-06T03:00:00.000Z,2026-01-06T03:01:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
95,2026-01-06T03:00:00.000Z,2026-01-06T03:05:00.000Z,DC_SAT,pick,SKU_COLA,45,,
96,2026-01-06T03:00:00.000Z,2026-01-06T03:04:00.000Z,DC_SAT,pick,SKU_BAR,20,,
94,2026-01-06T03:00:00.000Z,2026-01-06T03:08:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
95,2026-01-06T03:00:00.000Z,2026-01-06T03:00:00.000Z,DC_OKC,pick,SKU_COLA,35,,
96,2026-01-06T03:00:00.000Z,2026-01-06T03:02:00.000Z,DC_OKC,pick,SKU_BAR,16,,
97,2026-01-06T04:00:00.000Z,2026-01-06T04:04:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
98,2026-01-06T04:00:00.000Z,2026-01-06T04:06:00.000Z,DC_DAL,pick,SKU_COLA,65,,
99,2026-01-06T04:00:00.000Z,2026-01-06T04:02:00.000Z,DC_DAL,pick,SKU_BAR,29,,
97,2026-01-06T04:00:00.000Z,2026-01-06T04:07:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
98,2026-01-06T04:00:00.000Z,2026-01-06T04:00:00.000Z,DC_HOU,pick,SKU_COLA,60,,
99,2026-01-06T04:00:00.000Z,2026-01-06T04:04:00.000Z,DC_HOU,pick,SKU_BAR,27,,
97,2026-01-06T04:00:00.000Z,2026-01-06T04:08:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
98,2026-01-06T04:00:00.000Z,2026-01-06T04:04:00.000Z,DC_SAT,pick,SKU_COLA,45,,
99,2026-01-06T04:00:00.000Z,2026-01-06T04:03:00.000Z,DC_SAT,pick,SKU_BAR,20,,
97,2026-01-06T04:00:00.000Z,2026-01-06T04:05:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
98,2026-01-06T04:00:00.000Z,2026-01-06T04:04:00.000Z,DC_OKC,pick,SKU_COLA,35,,
99,2026-01-06T04:00:00.000Z,2026-01-06T04:01:00.000Z,DC_OKC,pick,SKU_BAR,16,,
100,2026-01-06T05:00:00.000Z,2026-01-06T05:06:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
101,2026-01-06T05:00:00.000Z,2026-01-06T05:04:00.000Z,DC_DAL,pick,SKU_COLA,65,,
102,2026-01-06T05:00:00.000Z,2026-01-06T05:04:00.000Z,DC_DAL,pick,SKU_BAR,29,,
100,2026-01-06T05:00:00.000Z,2026-01-06T05:08:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
101,2026-01-06T05:00:00.000Z,2026-01-06T05:00:00.000Z,DC_HOU,pick,SKU_COLA,60,,
102,2026-01-06T05:00:00.000Z,2026-01-06T05:00:00.000Z,DC_HOU,pick,SKU_BAR,27,,
100,2026-01-06T05:00:00.000Z,2026-01-06T05:01:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
101,2026-01-06T05:00:00.000Z,2026-01-06T05:04:00.000Z,DC_SAT,pick,SKU_COLA,45,,
102,2026-01-06T05:00:00.000Z,2026-01-06T05:04:00.000Z,DC_SAT,pick,SKU_BAR,20,,
100,2026-01-06T05:00:00.000Z,2026-01-06T05:07:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
101,2026-01-06T05:00:00.000Z,2026-01-06T05:01:00.000Z,DC_OKC,pick,SKU_COLA,35,,
102,2026-01-06T05:00:00.000Z,2026-01-06T05:08:00.000Z,DC_OKC,pick,SKU_BAR,16,,
103,2026-01-06T05:00:00.000Z,2026-01-06T05:07:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,273,SHIP-48,
104,2026-01-06T05:00:00.000Z,2026-01-06T05:03:00.000Z,DC_DAL,ship_confirm,SKU_COLA,390,SHIP-49,
105,2026-01-06T05:00:00.000Z,2026-01-06T05:08:00.000Z,DC_DAL,ship_confirm,SKU_BAR,176,SHIP-50,
103,2026-01-06T05:00:00.000Z,2026-01-06T05:02:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,252,SHIP-51,
104,2026-01-06T05:00:00.000Z,2026-01-06T05:03:00.000Z,DC_HOU,ship_confirm,SKU_COLA,360,SHIP-52,
105,2026-01-06T05:00:00.000Z,2026-01-06T05:01:00.000Z,DC_HOU,ship_confirm,SKU_BAR,162,SHIP-53,
103,2026-01-06T05:00:00.000Z,2026-01-06T05:07:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,189,SHIP-54,
104,2026-01-06T05:00:00.000Z,2026-01-06T05:03:00.000Z,DC_SAT,ship_confirm,SKU_COLA,270,SHIP-55,
105,2026-01-06T05:00:00.000Z,2026-01-06T05:04:00.000Z,DC_SAT,ship_confirm,SKU_BAR,122,SHIP-56,
103,2026-01-06T05:00:00.000Z,2026-01-06T05:08:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,147,SHIP-57,
104,2026-01-06T05:00:00.000Z,2026-01-06T05:04:00.000Z,DC_OKC,ship_confirm,SKU_COLA,210,SHIP-58,
105,2026-01-06T05:00:00.000Z,2026-01-06T05:04:00.000Z,DC_OKC,ship_confirm,SKU_BAR,95,SHIP-59,
106,2026-01-06T06:00:00.000Z,2026-01-06T06:05:00.000Z,DC_DAL,pick,SKU_CHIP,45,,
107,2026-01-06T06:00:00.000Z,2026-01-06T06:04:00.000Z,DC_DAL,pick,SKU_COLA,65,,
108,2026-01-06T06:00:00.000Z,2026-01-06T06:05:00.000Z,DC_DAL,pick,SKU_BAR,29,,
106,2026-01-06T06:00:00.000Z,2026-01-06T06:08:00.000Z,DC_HOU,pick,SKU_CHIP,42,,
107,2026-01-06T06:00:00.000Z,2026-01-06T06:07:00.000Z,DC_HOU,pick,SKU_COLA,60,,
108,2026-01-06T06:00:00.000Z,2026-01-06T06:03:00.000Z,DC_HOU,pick,SKU_BAR,27,,
106,2026-01-06T06:00:00.000Z,2026-01-06T06:00:00.000Z,DC_SAT,pick,SKU_CHIP,32,,
107,2026-01-06T06:00:00.000Z,2026-01-06T06:00:00.000Z,DC_SAT,pick,SKU_COLA,45,,
108,2026-01-06T06:00:00.000Z,2026-01-06T06:06:00.000Z,DC_SAT,pick,SKU_BAR,20,,
106,2026-01-06T06:00:00.000Z,2026-01-06T06:02:00.000Z,DC_OKC,pick,SKU_CHIP,25,,
107,2026-01-06T06:00:00.000Z,2026-01-06T06:08:00.000Z,DC_OKC,pick,SKU_COLA,35,,
108,2026-01-06T06:00:00.000Z,2026-01-06T06:03:00.000Z,DC_OKC,pick,SKU_BAR,16,,
109,2026-01-06T07:00:00.000Z,2026-01-06T07:03:00.000Z,DC_DAL,pick,SKU_CHIP,57,,
110,2026-01-06T07:00:00.000Z,2026-01-06T07:02:00.000Z,DC_DAL,pick,SKU_COLA,82,,
111,2026-01-06T07:00:00.000Z,2026-01-06T07:04:00.000Z,DC_DAL,pick,SKU_BAR,37,,
109,2026-01-06T07:00:00.000Z,2026-01-06T07:01:00.000Z,DC_HOU,pick,SKU_CHIP,53,,
110,2026-01-06T07:00:00.000Z,2026-01-06T07:05:00.000Z,DC_HOU,pick,SKU_COLA,76,,
111,2026-01-06T07:00:00.000Z,2026-01-06T07:06:00.000Z,DC_HOU,pick,SKU_BAR,34,,
109,2026-01-06T07:00:00.000Z,2026-01-06T07:00:00.000Z,DC_SAT,pick,SKU_CHIP,40,,
110,2026-01-06T07:00:00.000Z,2026-01-06T07:01:00.000Z,DC_SAT,pick,SKU_COLA,57,,
111,2026-01-06T07:00:00.000Z,2026-01-06T07:00:00.000Z,DC_SAT,pick,SKU_BAR,25,,
109,2026-01-06T07:00:00.000Z,2026-01-06T07:02:00.000Z,DC_OKC,pick,SKU_CHIP,31,,
110,2026-01-06T07:00:00.000Z,2026-01-06T07:07:00.000Z,DC_OKC,pick,SKU_COLA,44,,
111,2026-01-06T07:00:00.000Z,2026-01-06T07:00:00.000Z,DC_OKC,pick,SKU_BAR,20,,
112,2026-01-06T08:00:00.000Z,2026-01-06T08:00:00.000Z,DC_DAL,pick,SKU_CHIP,68,,
113,2026-01-06T08:00:00.000Z,2026-01-06T08:01:00.000Z,DC_DAL,pick,SKU_COLA,97,,
114,2026-01-06T08:00:00.000Z,2026-01-06T08:00:00.000Z,DC_DAL,pick,SKU_BAR,44,,
112,2026-01-06T08:00:00.000Z,2026-01-06T08:01:00.000Z,DC_HOU,pick,SKU_CHIP,63,,
113,2026-01-06T08:00:00.000Z,2026-01-06T08:01:00.000Z,DC_HOU,pick,SKU_COLA,90,,
114,2026-01-06T08:00:00.000Z,2026-01-06T08:04:00.000Z,DC_HOU,pick,SKU_BAR,40,,
112,2026-01-06T08:00:00.000Z,2026-01-06T08:08:00.000Z,DC_SAT,pick,SKU_CHIP,47,,
113,2026-01-06T08:00:00.000Z,2026-01-06T08:03:00.000Z,DC_SAT,pick,SKU_COLA,68,,
114,2026-01-06T08:00:00.000Z,2026-01-06T08:06:00.000Z,DC_SAT,pick,SKU_BAR,30,,
112,2026-01-06T08:00:00.000Z,2026-01-06T08:07:00.000Z,DC_OKC,pick,SKU_CHIP,37,,
113,2026-01-06T08:00:00.000Z,2026-01-06T08:02:00.000Z,DC_OKC,pick,SKU_COLA,53,,
114,2026-01-06T08:00:00.000Z,2026-01-06T08:07:00.000Z,DC_OKC,pick,SKU_BAR,24,,
115,2026-01-06T09:00:00.000Z,2026-01-06T09:05:00.000Z,DC_DAL,pick,SKU_CHIP,78,,
116,2026-01-06T09:00:00.000Z,2026-01-06T09:07:00.000Z,DC_DAL,pick,SKU_COLA,111,,
117,2026-01-06T09:00:00.000Z,2026-01-06T09:05:00.000Z,DC_DAL,pick,SKU_BAR,50,,
115,2026-01-06T09:00:00.000Z,2026-01-06T09:06:00.000Z,DC_HOU,pick,SKU_CHIP,72,,
116,2026-01-06T09:00:00.000Z,2026-01-06T09:07:00.000Z,DC_HOU,pick,SKU_COLA,102,,
117,2026-01-06T09:00:00.000Z,2026-01-06T09:02:00.000Z,DC_HOU,pick,SKU_BAR,46,,
115,2026-01-06T09:00:00.000Z,2026-01-06T09:08:00.000Z,DC_SAT,pick,SKU_CHIP,54,,
